status,company,contaminant,cause,sitelocationname,spillareahabitat,statesaffected,incident_year,incident_month
0,66,21,11,4774,16,33,2023.0,2.0
0,34,17,11,4931,44,8,2024.0,9.0
0,34,1,11,10405,16,33,2010.0,2.0
0,34,17,11,9336,16,33,2009.0,10.0
0,34,14,1,9621,16,33,2022.0,8.0
0,34,17,11,1441,44,5,2018.0,12.0
3,66,17,1,4612,16,33,2014.0,10.0
0,66,17,11,6644,44,33,2010.0,4.0
3,34,17,11,7316,16,33,2021.0,2.0
0,30,17,1,6575,32,1,2007.0,6.0
0,30,17,1,7906,32,1,2018.0,9.0
0,34,17,11,2310,44,5,2023.0,1.0
0,30,17,2,7477,32,1,2008.0,6.0
0,66,17,11,4233,44,33,2013.0,6.0
0,66,17,11,4815,36,43,2017.0,7.0
0,66,17,11,1273,16,33,2011.0,10.0
0,66,17,0,4823,16,33,2013.0,10.0
0,34,17,1,6666,44,5,2007.0,12.0
0,34,17,1,6890,44,5,2009.0,4.0
0,34,17,11,5409,44,5,2010.0,3.0
0,7,17,1,8392,32,43,2012.0,1.0
0,23,17,0,4483,44,8,2025.0,1.0
0,30,12,1,7575,16,1,2007.0,2.0
0,7,17,12,9971,32,43,2011.0,12.0
0,45,17,11,7759,16,0,2023.0,5.0
0,66,17,11,3594,16,33,2010.0,5.0
0,30,24,1,9865,32,1,2009.0,12.0
2,66,17,11,5635,44,5,2024.0,5.0
0,34,17,11,2520,16,33,2024.0,1.0
0,30,17,1,10838,32,1,2009.0,5.0
0,66,96,11,3760,16,33,2023.0,3.0
0,34,17,11,5417,44,5,2011.0,12.0
0,30,17,1,7455,32,1,2007.0,7.0
0,34,17,11,2044,44,5,2012.0,6.0
0,73,88,11,6797,16,27,2020.0,12.0
0,66,17,11,6154,16,33,2024.0,9.0
0,66,21,11,9748,57,33,2023.0,7.0
0,30,17,1,7478,32,1,2007.0,5.0
0,66,17,11,838,16,33,2018.0,2.0
0,23,17,2,9574,16,8,2025.0,9.0
0,34,17,11,2874,44,5,2016.0,10.0
0,66,17,11,7744,16,0,2012.0,11.0
0,34,17,11,4949,16,33,2011.0,12.0
0,66,17,11,10262,44,8,2009.0,11.0
0,13,17,1,7510,32,32,2023.0,12.0
0,34,17,11,4951,16,33,2016.0,1.0
0,34,17,11,7704,16,33,2010.0,1.0
0,30,17,1,7385,32,1,2024.0,2.0
0,34,17,11,1968,16,33,2023.0,3.0
0,34,17,11,10401,16,5,2013.0,6.0
0,66,17,11,12,36,5,2019.0,10.0
0,30,17,1,9506,32,1,2021.0,2.0
0,66,17,11,10660,16,8,2009.0,8.0
0,30,17,1,10892,32,1,2010.0,8.0
0,34,17,11,7141,16,33,2011.0,10.0
0,66,17,11,4736,23,33,2022.0,11.0
0,34,17,11,2870,44,5,2014.0,7.0
0,34,17,11,3005,57,33,2021.0,9.0
0,34,17,11,2315,44,5,2012.0,10.0
0,34,17,11,2075,44,5,2011.0,11.0
0,30,24,12,7788,32,1,2008.0,7.0
0,66,17,11,9161,16,8,2010.0,10.0
0,34,17,11,2190,57,5,2015.0,9.0
0,66,17,11,3850,44,33,2013.0,9.0
0,30,17,2,6580,32,1,2013.0,7.0
0,34,17,11,2053,44,5,2012.0,8.0
0,30,23,1,10811,32,1,2014.0,11.0
0,34,17,11,70,44,5,2015.0,11.0
0,23,17,11,4581,44,8,2018.0,5.0
2,34,17,11,3889,16,33,2023.0,12.0
0,34,17,11,7689,16,33,2008.0,7.0
0,34,17,11,1120,16,19,2012.0,7.0
0,34,17,0,5052,16,8,2020.0,3.0
0,45,17,11,4167,16,8,2016.0,12.0
0,66,17,11,4593,16,33,2023.0,8.0
0,66,17,11,3871,44,8,2007.0,11.0
0,30,17,1,7846,34,1,2010.0,1.0
0,34,17,13,3749,44,5,2010.0,4.0
0,34,17,11,10601,36,5,2015.0,7.0
0,66,17,1,4335,16,33,2024.0,8.0
0,30,24,3,6528,34,1,2009.0,1.0
3,34,14,0,8932,36,33,2014.0,7.0
0,30,24,1,6990,32,1,2006.0,4.0
3,34,14,11,8834,16,33,2021.0,3.0
0,34,17,11,2535,16,33,2023.0,10.0
0,30,88,1,7900,32,1,2015.0,5.0
0,66,21,11,1827,16,19,2024.0,4.0
0,34,17,11,8241,16,33,2011.0,5.0
0,66,17,11,3138,44,33,2007.0,3.0
0,66,17,12,6139,57,43,2018.0,1.0
0,45,17,11,3985,16,8,2016.0,5.0
0,66,17,0,9545,44,8,2014.0,5.0
0,66,17,11,5363,16,33,2012.0,11.0
0,34,17,11,9416,16,33,2012.0,12.0
0,34,17,11,2089,44,5,2013.0,10.0
0,34,17,11,0,16,43,2007.0,12.0
0,66,17,11,1028,16,43,2019.0,6.0
0,7,17,2,6898,44,8,2015.0,7.0
0,34,88,1,9140,44,5,2022.0,1.0
0,16,17,11,6773,44,33,2019.0,9.0
0,34,17,11,2709,16,33,2022.0,11.0
0,7,17,3,8376,32,43,2007.0,10.0
2,34,17,11,9219,16,43,2014.0,1.0
0,7,17,2,8372,32,43,2006.0,8.0
3,30,17,3,7400,32,1,2021.0,5.0
0,31,17,11,975,44,8,2019.0,4.0
0,58,17,11,8053,16,15,2011.0,7.0
0,34,17,11,2957,44,5,2017.0,2.0
0,30,17,2,10857,32,1,2014.0,11.0
0,7,24,12,11196,57,43,2019.0,1.0
0,22,17,11,6044,16,33,2023.0,11.0
0,34,17,11,2256,44,5,2007.0,2.0
0,34,17,11,2479,16,33,2023.0,12.0
0,66,17,11,4777,36,33,2018.0,12.0
3,7,17,13,11309,6,33,2014.0,4.0
0,66,17,11,1558,16,19,2011.0,8.0
0,66,17,11,5369,16,33,2018.0,9.0
0,34,17,11,4052,16,33,2022.0,11.0
0,66,17,11,6299,44,33,2014.0,11.0
3,34,17,11,4957,16,43,2015.0,5.0
0,34,17,11,10461,16,5,2011.0,12.0
0,7,17,0,8197,44,8,2020.0,1.0
0,30,17,1,10866,32,1,2009.0,12.0
0,34,17,11,6100,36,5,2015.0,7.0
0,34,17,11,10413,16,33,2012.0,7.0
0,17,17,11,7967,16,8,2020.0,8.0
0,34,17,11,5703,44,5,2014.0,7.0
0,30,17,1,10841,32,1,2013.0,9.0
1,34,17,0,200,44,43,2019.0,6.0
0,34,17,11,8957,16,33,2014.0,12.0
0,66,17,0,3618,16,33,2010.0,1.0
0,34,17,11,1119,16,19,2015.0,12.0
0,34,17,11,2462,44,5,2014.0,1.0
0,34,17,11,2954,44,5,2020.0,3.0
0,34,95,1,9847,57,33,2023.0,8.0
0,30,17,1,10887,32,1,2011.0,2.0
0,34,17,11,1133,16,19,2012.0,5.0
0,34,17,11,5466,44,5,2009.0,5.0
0,7,17,1,6929,32,43,2007.0,6.0
0,7,17,0,6900,44,8,2020.0,10.0
0,34,17,11,2993,44,5,2013.0,10.0
0,34,17,11,2938,44,5,2021.0,10.0
0,38,17,1,8536,16,33,2025.0,4.0
0,66,17,11,8563,16,33,2012.0,8.0
0,34,17,11,5570,44,5,2022.0,6.0
0,17,17,11,540,36,8,2019.0,10.0
0,30,88,2,7428,16,1,2020.0,3.0
0,66,17,11,5787,16,33,2013.0,8.0
0,45,17,0,5227,44,43,2013.0,5.0
0,34,17,11,2240,44,5,2011.0,8.0
0,34,17,11,2828,44,5,2019.0,2.0
0,34,17,11,5402,44,5,2022.0,8.0
0,34,17,11,2464,44,5,2015.0,6.0
0,34,17,11,1121,16,33,2013.0,5.0
0,30,14,1,10966,57,1,2019.0,1.0
0,34,17,11,1838,16,33,2023.0,11.0
0,34,17,1,8177,16,33,2007.0,11.0
0,7,17,12,9720,32,43,2010.0,3.0
0,66,17,3,9043,16,0,2016.0,8.0
0,66,17,11,1788,16,33,2012.0,4.0
2,34,17,11,7340,16,33,2014.0,5.0
0,45,17,11,1610,36,8,2013.0,12.0
0,70,24,11,10702,32,27,2013.0,4.0
0,66,17,11,10180,44,8,2007.0,12.0
0,34,17,0,6280,16,19,2012.0,5.0
0,34,17,3,5585,16,43,2008.0,9.0
0,63,14,2,6314,44,8,2022.0,10.0
0,58,17,11,10277,16,10,2012.0,2.0
0,7,21,11,1068,44,8,2023.0,1.0
0,7,17,12,6501,57,43,2010.0,8.0
0,34,17,11,156,44,5,2012.0,1.0
0,34,17,11,6262,16,19,2009.0,4.0
0,34,17,11,10451,16,5,2019.0,4.0
0,66,17,11,833,16,33,2011.0,4.0
2,66,17,11,1470,16,33,2023.0,5.0
0,34,95,11,9476,16,33,2008.0,11.0
0,30,24,1,9983,34,1,2010.0,2.0
0,66,17,11,11075,16,33,2008.0,12.0
0,30,55,1,10884,32,1,2024.0,3.0
3,34,17,11,2862,44,5,2014.0,5.0
0,30,24,0,9874,32,1,2008.0,5.0
0,34,17,11,2992,44,5,2014.0,2.0
0,63,17,11,627,44,8,2016.0,9.0
0,66,17,11,4311,16,33,2009.0,7.0
0,34,17,11,2159,44,5,2013.0,11.0
0,30,17,1,10975,32,1,2008.0,11.0
0,66,17,11,5868,16,0,2012.0,12.0
0,34,17,11,4960,16,43,2018.0,11.0
0,30,17,3,6663,32,1,2005.0,6.0
3,34,14,11,9391,16,33,2021.0,6.0
0,57,17,13,690,16,8,2009.0,3.0
1,63,17,13,9565,14,8,2022.0,5.0
0,34,17,11,3751,36,33,2018.0,7.0
0,77,88,3,7623,23,32,2014.0,1.0
0,7,24,3,6388,44,43,2008.0,4.0
0,7,24,2,10373,57,43,2016.0,10.0
0,34,17,11,1381,16,33,2008.0,3.0
0,57,17,11,11286,44,43,2010.0,10.0
0,7,17,11,11219,32,5,2015.0,3.0
0,34,17,11,472,44,5,2019.0,6.0
0,23,17,11,4476,44,8,2025.0,9.0
2,13,83,8,7497,32,43,2020.0,2.0
0,37,17,11,11056,44,33,2026.0,3.0
0,66,17,1,3310,16,33,2024.0,8.0
0,30,66,1,6378,32,1,2015.0,12.0
0,30,24,0,7826,32,1,2008.0,7.0
0,23,17,1,1724,16,8,2023.0,4.0
0,66,17,11,8505,44,5,2013.0,4.0
2,34,17,11,4175,16,33,2016.0,12.0
0,13,17,12,7506,32,43,2010.0,4.0
0,58,88,11,8023,16,30,2013.0,4.0
0,34,17,11,781,16,33,2024.0,5.0
0,34,17,2,6817,44,5,2010.0,9.0
0,34,17,11,5728,44,5,2022.0,6.0
3,34,17,11,2561,44,5,2015.0,3.0
0,34,17,11,3689,16,33,2023.0,1.0
0,63,17,0,11095,16,8,2012.0,11.0
0,34,17,11,7144,16,43,2013.0,5.0
0,30,91,2,8463,57,27,2020.0,6.0
0,34,17,11,1866,16,33,2024.0,9.0
0,30,14,1,10878,32,1,2025.0,12.0
0,30,24,3,7444,32,1,2022.0,5.0
0,34,17,11,2456,44,5,2014.0,1.0
0,66,17,11,920,16,0,2012.0,8.0
0,45,17,11,9694,57,43,2021.0,10.0
0,52,17,11,2742,44,5,2025.0,4.0
0,66,17,11,1245,16,5,2007.0,1.0
0,66,17,11,4600,44,43,2016.0,2.0
0,45,17,11,1580,16,8,2013.0,6.0
0,34,17,11,1133,16,19,2012.0,6.0
0,30,88,0,6639,32,1,2017.0,1.0
0,23,17,0,7648,44,8,2025.0,3.0
0,34,17,1,4920,16,33,2011.0,1.0
0,52,17,11,9852,44,5,2026.0,1.0
0,30,42,1,11171,32,1,2019.0,12.0
3,34,14,1,8853,16,33,2014.0,7.0
0,30,24,12,38,32,1,2008.0,9.0
0,66,17,11,4403,16,33,2014.0,2.0
2,66,17,12,11052,57,43,2018.0,2.0
0,34,17,13,2810,44,5,2013.0,11.0
2,30,88,1,7901,32,1,2015.0,5.0
0,34,17,11,4860,16,33,2010.0,8.0
0,66,17,11,3438,57,5,2016.0,2.0
0,34,17,11,502,44,5,2019.0,1.0
0,34,17,11,9015,16,33,2012.0,6.0
0,66,17,11,976,16,19,2017.0,7.0
0,38,17,11,563,16,8,2023.0,9.0
0,66,17,1,11130,16,8,2010.0,8.0
0,23,17,0,4139,44,8,2018.0,1.0
0,66,17,11,3508,16,33,2011.0,6.0
0,66,17,11,4589,16,33,2014.0,11.0
0,0,20,1,9251,32,33,2012.0,12.0
0,34,17,11,2957,44,5,2022.0,9.0
0,63,17,2,9559,36,8,2020.0,1.0
0,30,24,3,7844,32,1,2010.0,9.0
0,30,17,11,3544,32,1,2016.0,9.0
0,7,17,0,2635,44,8,2019.0,8.0
0,7,17,11,8355,32,43,2009.0,9.0
0,34,17,11,2875,44,5,2013.0,12.0
0,34,17,11,2262,44,5,2011.0,8.0
3,66,17,11,1477,23,33,2020.0,2.0
3,34,17,11,5421,44,5,2014.0,6.0
2,66,17,11,4130,44,33,2014.0,3.0
0,7,17,3,8398,32,43,2009.0,11.0
0,66,17,11,4229,44,33,2013.0,5.0
0,61,17,3,3763,16,33,2026.0,6.0
0,12,17,1,5617,44,10,2022.0,12.0
0,34,17,11,2123,44,5,2014.0,8.0
0,34,17,11,2708,16,33,2013.0,8.0
0,66,17,1,7948,47,5,2012.0,2.0
0,23,17,0,4586,44,8,2024.0,7.0
3,34,17,11,514,44,5,2014.0,10.0
0,30,88,0,7605,16,1,2008.0,1.0
0,30,17,1,10848,32,1,2015.0,6.0
0,30,17,1,10937,32,1,2014.0,8.0
0,7,17,11,6690,44,43,2009.0,6.0
0,34,17,11,569,36,8,2023.0,7.0
0,1,14,11,4794,57,43,2019.0,12.0
0,13,17,1,7503,32,43,2010.0,2.0
0,34,17,11,4901,16,33,2012.0,1.0
3,61,17,1,6699,36,5,2025.0,10.0
0,4,17,11,4666,44,33,2019.0,5.0
0,34,17,11,6218,56,8,2012.0,1.0
0,30,54,3,8472,32,1,2025.0,3.0
0,34,17,11,2062,44,5,2011.0,11.0
0,34,17,1,502,44,5,2019.0,8.0
0,34,17,11,2268,44,5,2010.0,1.0
0,30,12,1,9875,32,1,2006.0,10.0
0,34,17,11,9454,16,33,2018.0,10.0
0,66,17,11,5313,44,33,2013.0,7.0
0,34,17,1,7178,16,33,2009.0,2.0
0,66,17,11,4352,16,33,2010.0,4.0
0,66,17,11,4445,16,33,2023.0,4.0
0,34,17,11,11240,57,8,2007.0,4.0
0,70,88,1,9980,16,43,2011.0,1.0
0,7,95,2,7621,57,43,2018.0,1.0
0,34,14,11,8488,16,33,2018.0,9.0
0,23,17,0,4566,44,8,2022.0,8.0
0,52,17,11,2153,44,5,2025.0,2.0
0,34,17,11,2938,44,5,2017.0,10.0
0,45,17,1,7635,16,8,2014.0,10.0
0,66,17,11,7870,57,43,2022.0,2.0
0,34,17,11,2062,44,5,2012.0,7.0
0,30,17,12,10821,32,1,2007.0,11.0
0,66,17,11,3152,16,33,2010.0,10.0
0,63,17,11,5696,44,8,2022.0,9.0
0,34,17,11,4056,16,33,2023.0,10.0
0,34,17,0,8757,16,33,2007.0,8.0
0,34,17,11,2212,44,5,2012.0,5.0
0,34,17,11,1141,16,19,2023.0,3.0
0,66,17,11,1783,16,33,2013.0,3.0
0,34,14,11,3446,16,43,2018.0,6.0
3,34,17,11,2986,44,5,2014.0,4.0
0,52,17,11,2278,44,5,2025.0,3.0
0,34,17,11,7026,16,33,2009.0,12.0
0,66,17,11,3331,44,33,2014.0,1.0
0,66,17,11,4738,16,33,2023.0,8.0
0,34,17,1,8494,44,5,2017.0,1.0
2,34,14,11,8900,23,33,2017.0,8.0
3,34,14,11,8913,16,33,2019.0,12.0
0,66,17,11,5379,16,33,2007.0,1.0
3,66,17,2,4675,16,33,2023.0,7.0
0,34,17,11,2947,44,5,2021.0,9.0
0,34,17,1,6607,16,8,2013.0,9.0
0,7,88,12,6535,32,43,2009.0,1.0
2,13,83,8,7497,32,43,2020.0,2.0
0,12,17,1,10552,16,10,2019.0,6.0
0,52,17,11,5035,16,33,2025.0,12.0
0,22,17,11,9919,16,33,2023.0,2.0
0,21,17,11,5697,16,33,2022.0,11.0
0,70,17,12,10705,32,43,2011.0,12.0
0,34,17,11,1860,16,33,2023.0,9.0
0,30,88,1,7548,32,1,2005.0,10.0
0,30,68,2,7298,32,1,2015.0,6.0
0,34,17,11,1874,16,33,2022.0,12.0
0,66,17,11,2612,16,33,2023.0,4.0
0,66,17,2,7593,16,8,2023.0,7.0
2,34,17,11,106,44,43,2015.0,1.0
0,30,17,1,10648,32,1,2020.0,10.0
0,66,95,11,5374,16,33,2011.0,10.0
0,34,17,11,5349,16,33,2013.0,9.0
0,23,17,11,4473,44,8,2018.0,2.0
0,12,17,11,10544,16,10,2017.0,12.0
0,66,17,11,10246,44,5,2015.0,3.0
0,34,17,11,1345,16,19,2022.0,5.0
0,52,17,11,2942,44,5,2025.0,4.0
0,34,17,11,7198,16,33,2018.0,9.0
0,7,17,3,8353,32,43,2007.0,6.0
2,66,17,11,1085,57,43,2022.0,1.0
0,34,17,1,6369,44,5,2012.0,6.0
0,12,17,11,5621,44,10,2022.0,10.0
0,30,61,7,10945,32,1,2019.0,5.0
0,34,17,1,6370,44,5,2011.0,3.0
0,66,17,11,4241,44,33,2010.0,5.0
0,71,17,11,10622,16,33,2024.0,1.0
0,34,17,11,8886,44,33,2017.0,7.0
0,34,17,2,5887,44,5,2012.0,9.0
0,30,17,1,10860,32,1,2007.0,1.0
0,34,17,11,4892,16,19,2021.0,1.0
0,58,17,11,10321,16,10,2017.0,5.0
0,34,20,11,8970,16,33,2011.0,1.0
0,66,17,11,234,44,5,2007.0,7.0
0,34,17,11,1966,57,33,2023.0,5.0
0,62,17,11,10211,36,8,2016.0,3.0
0,30,17,1,10831,32,1,2008.0,7.0
0,34,14,11,9070,16,43,2018.0,1.0
0,63,21,11,3317,44,8,2023.0,1.0
2,34,17,11,9381,16,43,2018.0,11.0
0,23,17,0,4345,44,8,2024.0,7.0
0,34,17,11,5792,16,33,2011.0,5.0
0,45,17,11,8578,44,8,2022.0,2.0
0,70,17,11,8793,16,33,2009.0,1.0
0,34,17,11,2662,16,33,2023.0,4.0
0,34,17,11,2326,44,5,2011.0,2.0
0,66,17,11,10735,16,8,2006.0,5.0
2,34,17,11,7104,57,33,2017.0,8.0
0,58,17,11,8032,16,15,2012.0,4.0
0,34,17,0,111,44,5,2020.0,5.0
0,34,17,11,2487,16,33,2023.0,6.0
0,66,17,11,10164,16,33,2023.0,5.0
0,34,17,11,10491,16,5,2012.0,1.0
0,45,17,0,8674,44,43,2009.0,12.0
0,30,17,1,10061,16,1,2007.0,5.0
0,30,17,1,10795,32,1,2016.0,2.0
0,45,17,11,8671,16,8,2018.0,6.0
0,66,17,11,8119,16,5,2016.0,1.0
0,63,17,11,3485,44,8,2024.0,6.0
0,34,17,11,10693,16,33,2012.0,3.0
0,34,17,11,7068,16,33,2010.0,6.0
0,66,21,11,3432,16,33,2023.0,3.0
0,34,17,11,7163,16,33,2020.0,1.0
3,34,17,11,2179,44,5,2014.0,11.0
0,66,17,11,8695,44,5,2017.0,11.0
2,66,17,11,552,57,5,2014.0,8.0
0,58,17,11,10300,16,25,2012.0,9.0
0,66,17,11,9740,16,5,2018.0,5.0
0,23,17,3,10743,36,8,2020.0,10.0
0,34,17,11,3645,44,5,2010.0,5.0
2,0,17,0,348,44,19,2013.0,3.0
0,23,17,11,5053,53,8,2021.0,12.0
0,45,17,11,7874,16,0,2023.0,5.0
0,63,17,1,3955,44,8,2023.0,9.0
0,7,17,2,6956,44,43,2007.0,4.0
0,66,17,11,3559,44,33,2013.0,6.0
0,66,17,2,10638,36,33,2020.0,9.0
0,66,17,11,6035,16,33,2020.0,7.0
0,17,17,1,7961,36,8,2021.0,9.0
0,66,17,12,3840,16,33,2010.0,11.0
0,34,17,11,9006,16,33,2011.0,1.0
0,45,14,11,635,16,8,2022.0,11.0
0,7,17,0,10135,36,8,2013.0,11.0
0,70,17,12,7235,16,33,2007.0,5.0
0,60,17,11,5607,16,8,2016.0,6.0
0,13,95,7,9256,32,43,2021.0,4.0
0,66,17,11,5637,44,5,2016.0,10.0
0,45,17,11,1008,16,8,2014.0,8.0
0,45,17,11,5680,16,8,2018.0,12.0
0,34,17,11,489,44,5,2016.0,10.0
3,34,17,11,2968,44,5,2014.0,10.0
1,58,17,1,7729,26,8,2016.0,8.0
0,30,24,1,7420,32,1,2011.0,12.0
0,66,17,11,4724,16,33,2023.0,3.0
0,61,17,11,5549,36,43,2026.0,6.0
0,34,17,11,2072,44,5,2013.0,2.0
0,66,95,11,1252,44,33,2020.0,6.0
0,34,17,11,2543,44,5,2011.0,10.0
2,34,17,11,106,44,43,2015.0,1.0
0,45,17,11,8647,17,8,2019.0,10.0
0,66,17,11,2614,16,33,2019.0,8.0
0,66,17,11,2603,16,19,2019.0,6.0
0,34,17,11,2241,44,5,2011.0,7.0
0,34,17,13,2081,44,5,2013.0,2.0
0,4,17,11,4665,44,33,2019.0,4.0
0,7,17,1,8359,32,43,2011.0,6.0
0,34,17,11,3073,44,5,2015.0,3.0
0,7,17,3,6961,44,43,2008.0,2.0
3,66,17,0,9057,16,33,2015.0,9.0
0,34,17,0,5112,16,8,2018.0,3.0
0,66,17,11,3334,44,33,2019.0,8.0
0,34,17,11,2699,57,33,2022.0,11.0
0,34,17,11,10480,36,5,2014.0,8.0
0,34,17,11,2829,44,5,2013.0,9.0
0,34,17,11,3644,44,5,2011.0,9.0
0,34,17,11,10672,16,33,2013.0,11.0
0,66,80,0,7602,16,8,2018.0,8.0
0,7,17,0,8739,57,43,2014.0,2.0
0,30,24,1,10814,32,1,2012.0,4.0
0,34,17,11,2907,44,5,2016.0,9.0
0,30,17,1,7403,32,1,2008.0,11.0
0,34,17,11,2308,44,5,2024.0,7.0
0,34,17,11,3806,44,43,2006.0,5.0
0,62,17,0,5550,16,19,2026.0,7.0
3,34,17,11,5507,16,5,2014.0,4.0
0,66,17,11,926,16,8,2008.0,7.0
0,66,17,11,1601,44,5,2007.0,2.0
0,34,17,13,202,16,43,2006.0,11.0
0,30,24,1,9880,32,1,2007.0,1.0
2,34,17,11,1974,16,33,2024.0,8.0
0,34,17,11,2212,44,5,2011.0,1.0
2,66,17,11,6793,44,33,2013.0,8.0
0,45,17,12,9739,36,8,2014.0,6.0
0,7,17,0,8201,32,43,2011.0,8.0
0,30,95,3,8477,32,1,2011.0,5.0
0,30,17,1,10030,16,1,2014.0,6.0
0,66,21,11,2619,16,33,2023.0,5.0
0,34,17,11,3891,16,33,2023.0,12.0
0,34,17,11,2221,44,5,2010.0,9.0
0,34,17,11,2445,44,5,2024.0,3.0
0,22,17,11,8564,16,33,2024.0,5.0
0,66,17,11,837,16,33,2018.0,11.0
0,58,88,11,8158,16,23,2013.0,4.0
0,30,12,2,9991,16,1,2005.0,6.0
3,22,17,0,9658,16,33,2024.0,2.0
0,34,95,11,99,44,5,2015.0,3.0
0,34,17,0,4083,44,5,2022.0,8.0
0,66,17,11,10720,16,8,2006.0,9.0
0,34,17,11,2876,44,5,2016.0,11.0
0,0,17,3,6409,57,43,2009.0,5.0
0,24,88,1,10620,16,0,2024.0,12.0
3,34,17,11,9402,16,33,2022.0,8.0
0,30,24,1,9512,32,1,2020.0,11.0
0,34,17,0,9115,16,19,2018.0,9.0
0,34,17,11,2739,44,5,2022.0,7.0
0,34,17,11,7084,16,33,2013.0,10.0
0,66,1,11,10235,16,33,2007.0,12.0
0,45,17,0,5096,36,10,2022.0,2.0
0,66,17,11,9156,16,8,2014.0,6.0
0,23,17,2,9232,16,8,2017.0,7.0
0,7,17,0,9961,32,43,2012.0,4.0
0,30,17,1,7356,32,1,2012.0,4.0
0,34,17,11,2649,16,33,2023.0,1.0
0,34,20,11,4912,44,5,2010.0,12.0
0,34,17,11,9069,16,33,2013.0,6.0
0,66,17,11,1628,44,5,2019.0,3.0
0,7,17,3,9972,32,43,2006.0,8.0
0,34,14,11,9396,16,33,2021.0,6.0
0,34,21,11,2334,44,5,2024.0,2.0
0,34,17,11,11198,32,8,2007.0,12.0
3,34,17,11,2799,44,5,2014.0,4.0
0,34,17,11,1454,44,5,2023.0,3.0
0,66,17,11,3158,16,33,2010.0,5.0
0,30,17,1,11186,32,1,2009.0,7.0
0,34,17,11,2348,44,5,2011.0,6.0
3,34,17,11,9820,16,33,2014.0,4.0
0,34,17,11,125,44,5,2012.0,4.0
0,66,17,11,3607,16,33,2014.0,5.0
0,30,17,0,10835,32,1,2009.0,9.0
0,45,17,11,5449,16,10,2014.0,2.0
0,7,17,0,8336,32,43,2011.0,5.0
0,30,24,1,11314,32,1,2011.0,10.0
0,34,17,11,5428,44,5,2011.0,12.0
0,30,24,12,44,32,1,2008.0,12.0
0,7,21,11,1066,44,8,2023.0,2.0
0,66,17,11,3220,44,8,2013.0,11.0
0,66,17,11,1782,16,19,2013.0,6.0
0,34,17,11,2206,44,5,2010.0,3.0
3,34,17,11,774,44,5,2014.0,12.0
0,34,17,2,6815,44,5,2017.0,1.0
0,38,17,11,5121,36,8,2024.0,5.0
0,30,24,3,6496,57,1,2021.0,3.0
0,38,17,0,6334,44,10,2025.0,10.0
0,34,17,11,5400,44,43,2024.0,7.0
0,66,17,1,3466,44,8,2014.0,6.0
0,34,17,11,1206,44,43,2024.0,8.0
0,30,24,12,9887,32,1,2007.0,12.0
0,34,17,11,11276,16,33,2021.0,11.0
0,34,17,11,9383,16,33,2020.0,4.0
0,34,17,11,11301,16,33,2015.0,2.0
0,66,17,1,4140,44,8,2018.0,4.0
0,34,17,11,219,44,5,2015.0,9.0
0,52,17,0,6413,44,5,2026.0,6.0
0,34,17,11,1122,36,19,2021.0,8.0
0,34,17,11,1221,44,5,2010.0,3.0
0,52,17,11,1158,16,19,2024.0,11.0
0,34,17,11,1441,44,5,2019.0,1.0
3,34,17,11,5666,44,5,2022.0,8.0
0,34,17,11,5720,44,5,2023.0,1.0
0,34,17,11,7030,16,33,2008.0,7.0
0,34,17,11,156,44,5,2012.0,7.0
0,34,17,11,8213,16,33,2018.0,8.0
0,34,17,11,1441,44,5,2022.0,5.0
0,16,17,1,6856,44,33,2020.0,4.0
0,58,17,11,8088,16,8,2013.0,6.0
0,66,17,11,6151,16,33,2010.0,7.0
2,34,17,11,5942,44,43,2015.0,1.0
0,30,24,3,6553,32,1,2009.0,3.0
0,7,17,11,6952,44,8,2013.0,5.0
0,7,17,11,6118,44,8,2015.0,10.0
0,34,17,11,2406,44,43,2007.0,9.0
0,66,17,11,1020,16,34,2018.0,7.0
0,66,17,11,3933,44,8,2008.0,8.0
3,70,17,11,8079,23,33,2021.0,9.0
0,30,88,1,7385,32,1,2023.0,3.0
0,34,17,11,7020,16,33,2017.0,7.0
0,70,17,11,8777,16,33,2022.0,11.0
0,34,17,1,7696,16,33,2007.0,11.0
0,31,17,11,928,16,8,2024.0,10.0
0,34,17,11,2585,44,5,2014.0,8.0
0,45,17,0,6127,44,8,2013.0,2.0
0,34,17,0,4838,16,33,2011.0,3.0
0,66,95,11,4453,16,33,2015.0,12.0
0,34,14,11,5748,44,5,2016.0,9.0
0,66,21,11,2610,16,33,2023.0,5.0
0,66,17,11,3899,44,33,2011.0,3.0
0,63,17,1,8822,16,10,2023.0,7.0
0,30,17,0,7887,32,43,2024.0,7.0
0,30,17,1,10799,32,1,2013.0,2.0
3,7,17,0,8738,57,43,2014.0,1.0
0,34,95,11,7681,16,43,2015.0,12.0
0,34,17,11,2316,44,5,2015.0,3.0
0,30,17,0,10816,32,1,2009.0,5.0
0,34,17,11,2774,44,5,2013.0,11.0
0,66,17,11,4225,44,33,2020.0,8.0
0,34,17,11,2926,44,5,2016.0,8.0
0,56,17,11,1945,16,33,2026.0,8.0
0,34,17,11,10674,16,8,2012.0,3.0
0,36,17,11,6335,42,8,2020.0,12.0
0,13,17,1,7497,32,32,2024.0,3.0
0,0,17,0,9525,44,19,2013.0,1.0
0,34,17,11,66,44,5,2016.0,4.0
3,66,17,11,1253,16,33,2019.0,6.0
0,66,17,11,1248,23,33,2019.0,6.0
0,30,17,1,7416,32,1,2008.0,11.0
